epoch,train_loss,valid_loss,mIOU,time
epoch,train_loss,valid_loss,mIOU,time
epoch,train_loss,valid_loss,mIOU,time
epoch,train_loss,valid_loss,mIOU,time
epoch,train_loss,valid_loss,mIOU,time
0,8.625836372375488,6.375881195068359,0.3149273630308201,05:35
1,1.8441646099090576,2.373708486557007,0.3085495850527687,06:03
2,1.4928021430969238,1.9860916137695312,0.34853215687994826,06:14
3,1.3724913597106934,1.4313478469848633,0.3765883447264084,06:18
4,1.3283874988555908,1.358007550239563,0.38589014832529206,06:17
5,1.2937709093093872,1.289313793182373,0.40328288359975495,06:16
6,1.2216919660568237,1.2942231893539429,0.4046361039319728,06:17
7,1.2151598930358887,1.2589271068572998,0.4128409453159061,06:20
8,1.1707788705825806,1.2304812669754028,0.41552093587961514,06:21
9,1.1474831104278564,1.153002381324768,0.42171502230786373,06:19
10,1.148665189743042,1.1469818353652954,0.42884422127885624,06:20
11,1.1330763101577759,1.164918065071106,0.43697309108383353,06:22
12,1.1107734441757202,1.2205497026443481,0.4318971740570917,06:20
13,1.1031612157821655,1.095707893371582,0.44205667402395854,06:20
14,1.0834189653396606,1.1291815042495728,0.4419410328211633,06:23
15,1.080586314201355,1.3015466928482056,0.4406570087375039,06:21
16,1.0624293088912964,1.0565376281738281,0.44774248286283497,06:26
17,1.0530191659927368,1.0745880603790283,0.4550415023159009,06:22
18,1.0418721437454224,1.0209609270095825,0.4507682783064103,06:25
19,1.0385514497756958,1.0546945333480835,0.45283538728990286,06:27
20,1.048041820526123,1.048296570777893,0.4541464029237009,06:23
21,1.030198097229004,1.0648362636566162,0.456625208673674,06:22
22,1.0191174745559692,1.0535413026809692,0.4580015385394633,06:28
23,1.023557424545288,1.0071470737457275,0.4629022695281351,06:22
24,0.9975662231445312,1.0055992603302002,0.46356276357212184,06:24
25,1.0118755102157593,0.9891949892044067,0.4695405517852682,06:22
26,1.0085082054138184,0.943573534488678,0.4737627701280267,06:24
27,0.9753828644752502,1.0373311042785645,0.46710906716997547,06:24
28,1.0018000602722168,0.9949299693107605,0.4710652468007339,06:22
29,0.9937471151351929,0.9803951978683472,0.4780903208689328,06:21
30,0.9927955865859985,0.9786621928215027,0.4725319796571873,06:27
31,0.9896088242530823,1.0031867027282715,0.4728672738457933,06:33
32,0.9768717885017395,0.9912344217300415,0.48347921131729843,06:24
33,0.976838231086731,0.9573410749435425,0.480791315853328,06:25
34,0.9747872948646545,0.9830417037010193,0.48544125637905633,06:21
35,0.9701800346374512,0.9167904257774353,0.4879817987578829,06:26
36,0.9707883596420288,0.9514158368110657,0.48640491292573373,06:28
37,0.9694420099258423,0.9842084646224976,0.4898582240197849,06:24
38,0.9657837748527527,0.9415457248687744,0.4911217493568424,06:29
39,0.9635023474693298,0.9526034593582153,0.48780151136162336,06:29
40,0.9620818495750427,0.9768895506858826,0.48393965782732085,06:25
41,0.9584309458732605,0.9341343641281128,0.4936176620804442,06:26
42,0.9619975090026855,0.9939524531364441,0.4871060896935835,06:26
43,0.9607007503509521,0.9652516841888428,0.4959381433699405,06:26
44,0.9697404503822327,0.9795687794685364,0.48745657849837243,06:29
45,0.9544069170951843,0.9436323642730713,0.4982565218315388,06:24
46,0.9613876938819885,0.9383808970451355,0.49255524393244693,06:26
47,0.9500138759613037,0.9421411156654358,0.4952232842085092,06:32
48,0.9422760009765625,0.9353903532028198,0.4947070559707673,06:28
49,0.94001704454422,0.9678748250007629,0.48632096110151996,06:28
50,0.9462301731109619,0.9312828779220581,0.5011899549120872,06:30
51,0.9447097778320312,0.9824239015579224,0.48981423992131007,06:26
52,0.949066698551178,0.9394576549530029,0.5058406500929163,06:27
53,0.9474390745162964,0.9293324947357178,0.5027455670488308,06:26
54,0.9447919130325317,0.9679510593414307,0.49920395023630487,06:30
55,0.9412456154823303,0.9538935422897339,0.4961121234820227,06:28
56,0.9359991550445557,0.9263356924057007,0.5016837959672735,06:28
57,0.9365932941436768,0.9445565938949585,0.5000404931986013,06:32
58,0.9267194271087646,0.9364408850669861,0.5014706490480416,06:28
59,0.9192683696746826,0.9906100630760193,0.4995233144734969,06:31
60,0.943785548210144,0.9034733772277832,0.5042152874397224,06:32
61,0.9395919442176819,0.9248969554901123,0.504242266502335,06:31
62,0.9324397444725037,0.9469091296195984,0.5061825615186423,06:29
63,0.9335246682167053,0.9464362859725952,0.5125300744058088,06:31
64,0.9338748455047607,0.9709903001785278,0.5083495369032676,06:30
65,0.9330447912216187,0.9303268194198608,0.5130213930606127,06:35
66,0.9340078234672546,0.9540202617645264,0.5093210750613985,06:31
67,0.9401199221611023,0.9439701437950134,0.5125334273729767,06:33
68,0.9311389327049255,0.9430522322654724,0.504678879325424,06:32
69,0.9223020672798157,0.9585025906562805,0.5118818034708255,06:33
70,0.928351879119873,0.954336941242218,0.5021803381258589,06:34
71,0.9257411956787109,0.9571624994277954,0.5132714952645369,06:38
72,0.9191396832466125,0.9807734489440918,0.5123945145947576,06:32
73,0.9305387735366821,0.9240386486053467,0.5176714310631665,06:34
74,0.924760639667511,0.9164315462112427,0.5065077065885145,06:31
75,0.9242949485778809,0.941665530204773,0.5173888248104488,06:31
76,0.9233238697052002,0.9286221265792847,0.5253742955171696,06:30
77,0.927679717540741,0.9195013642311096,0.5194387905589497,06:29
78,0.9227190017700195,0.9334940314292908,0.5184907149085208,06:26
79,0.9166923761367798,0.9497238397598267,0.5208901751308507,06:29
80,0.9176315069198608,0.9615435600280762,0.5207682313256868,06:22
81,0.9138265252113342,0.935975193977356,0.517476305691753,06:26
82,0.9213263988494873,0.8895033001899719,0.5123604959578065,06:27
83,0.9208135604858398,0.9147493243217468,0.5267875683201555,06:22
84,0.9187526702880859,0.9294447302818298,0.5197756395354651,06:23
85,0.9117674827575684,0.9487126469612122,0.5209656453082281,06:21
86,0.9187817573547363,0.9161843657493591,0.5218564982547341,06:25
87,0.9124642610549927,0.9224200248718262,0.5221272848817889,06:23
88,0.9136223793029785,0.9361337423324585,0.526474537401239,06:18
89,0.9173386693000793,0.9243533611297607,0.5209196277315452,06:19
90,0.9077363610267639,0.9320439696311951,0.5263255221864607,06:21
91,0.9119056463241577,0.9067745208740234,0.5309185627694338,06:20
92,0.9115073680877686,0.926327109336853,0.5293331248186014,06:21
93,0.9138315320014954,0.9018730521202087,0.5300413093413301,06:17
94,0.9128709435462952,0.9162136912345886,0.5249137832714169,06:21
95,0.9055637121200562,0.9592697024345398,0.5236712303788442,06:19
96,0.9071163535118103,0.9334269165992737,0.5277333485309014,06:19
97,0.9096547961235046,0.9117502570152283,0.5333953087706229,06:18
98,0.9045571088790894,0.961262583732605,0.5352630283745414,06:18
99,0.9043861031532288,0.9072316288948059,0.5364553688589545,06:18
100,0.9053614139556885,0.9304420351982117,0.5322470765662217,06:18
101,0.9018509984016418,0.9104884266853333,0.5265716213214944,06:20
102,0.9088128805160522,0.9078220725059509,0.5309287128720201,06:17
103,0.9065524935722351,0.926206648349762,0.5357119569425696,06:20
104,0.90262770652771,0.9146096110343933,0.5338120842988611,06:17
105,0.9140563011169434,0.9362460374832153,0.5389853042204402,06:19
106,0.9058982133865356,0.90911465883255,0.5376162857998155,06:18
107,0.9012468457221985,0.9040131568908691,0.5312034795161777,06:18
108,0.9010041356086731,0.9049655795097351,0.5347667893280046,06:20
109,0.9095554351806641,0.9076769351959229,0.5339465337143273,06:15
110,0.9035375118255615,0.9075507521629333,0.5364870421362311,06:18
111,0.8915354609489441,0.9271915555000305,0.536884672548615,06:19
112,0.8990472555160522,0.9093965888023376,0.5367263836130769,06:19
113,0.9022868871688843,0.8950222134590149,0.5398439772104728,06:19
114,0.8933132290840149,0.8859421610832214,0.5408810321412223,06:16
115,0.8879798054695129,0.915086567401886,0.5386953044603399,06:17
116,0.9052884578704834,0.9289147853851318,0.5374220664130426,06:16
117,0.9050629734992981,0.903638482093811,0.538052832434624,06:18
