epoch,train_loss,valid_loss,accuracy_multi,time
0,0.38692617416381836,0.29632481932640076,0.8818371891975403,09:4811,0.3103378415107727,0.24602940678596497,0.8926331996917725,05:20
2,0.2770727872848511,0.23917216062545776,0.8963293433189392,07:33
33,0.2587710916996002,0.23440206050872803,0.8986150026321411,02:57
4,0.2447861135005951,0.22241130471229553,0.9051399230957031,01:07
5,0.23724985122680664,0.21582914888858795,0.9079121947288513,01:076,0.22754766047000885,0.21125034987926483,0.9094198942184448,01:08
77,0.22173954546451569,0.2359739989042282,0.9002752900123596,04:038,0.21506302058696747,0.2055504322052002,0.9123167395591736,01:07
9,0.20986010134220123,0.21364253759384155,0.9100803732872009,01:07
110,0.20690637826919556,0.2141818106174469,0.9087632298469543,01:0711,0.20210105180740356,0.2009579837322235,0.9146715402603149,01:07
12,0.19758178293704987,0.20193780958652496,0.9128069281578064,01:0713,0.19625698029994965,0.19795460999011993,0.9151222109794617,01:07
14,0.19275428354740143,0.19492527842521667,0.9171621203422546,01:07
15,0.18681971728801727,0.1893714964389801,0.9191867113113403,01:07116,0.18614435195922852,0.2011992484331131,0.9148401021957397,01:0717,0.18460234999656677,0.18935279548168182,0.9190347194671631,01:08
118,0.18057049810886383,0.19158503413200378,0.9193853735923767,01:01919,0.17759108543395996,0.18760190904140472,0.9205853939056396,01:02020,0.17610223591327667,0.19102951884269714,0.9187088012695312,01:02121,0.1741444319486618,0.18943826854228973,0.9199896454811096,01:07222,0.17148438096046448,0.21896740794181824,0.9124852418899536,01:07223,0.1688663363456726,0.1923791468143463,0.9187217354774475,01:07
24,0.16724173724651337,0.19066578149795532,0.9196974635124207,01:0725,0.16393448412418365,0.19054396450519562,0.9194336533546448,01:07
26,0.16294024884700775,0.18867070972919464,0.9205498099327087,01:07
27,0.16082735359668732,0.18758007884025574,0.9209280014038086,01:08
28,0.1569577008485794,0.18914087116718292,0.9197423458099365,01:08
229,0.156241312623024,0.19062913954257965,0.9201467037200928,01:07
330,0.15342871844768524,0.18327710032463074,0.9232591986656189,01:0731,0.15043966472148895,0.18480010330677032,0.9224813580513,01:07
