epoch,train_loss,valid_loss,accuracy_multi,time
0,0.2094101905822754,0.19334560632705688,0.9173458814620972,2:11:22
11,0.18364867568016052,0.17819075286388397,0.9235069751739502,1:53:0422,0.173020601272583,0.17395265400409698,0.9258973002433777,1:55:10
33,0.16502657532691956,0.16141590476036072,0.9307779669761658,1:56:484,0.16195712983608246,0.1748395413160324,0.9254468679428101,1:54:09
5,0.1579095423221588,0.15803119540214539,0.9322761297225952,1:56:18
6,0.15411357581615448,0.15625885128974915,0.9329386949539185,1:54:55
77,0.15234269201755524,0.1537010371685028,0.933905839920044,1:56:3388,0.14987622201442719,0.16508299112319946,0.9305494427680969,1:53:47999,0.1484191119670868,0.1523214727640152,0.9349563717842102,1:56:11010,0.14518219232559204,0.15291938185691833,0.9349026679992676,1:57:11111,0.1441458910703659,0.15005899965763092,0.9354808330535889,1:58:112,12,0.14183840155601501,0.14546716213226318,0.9372900128364563,1:57:13,0.1405586153268814,0.14591433107852936,0.9371793866157532,2:06:30
1414,0.13848289847373962,0.14843882620334625,0.9364243149757385,1:56:15,115,0.1373099535703659,0.22066932916641235,0.9272304177284241,1:531616,0.13530400395393372,0.15158681571483612,0.9352564215660095,1:54:17,1717,0.13471069931983948,0.15352489054203033,0.9349766373634338,118,0.18,0.1315191239118576,0.1450016051530838,0.9382641911506653,1:519,0.1919,0.13092775642871857,0.14409886300563812,0.9383218884468079,120,0.12784966826438904,0.14466068148612976,0.9382785558700562,1:55:04
21,0.21,0.12669171392917633,0.1444844901561737,0.9384157061576843,1:522,0.22,0.12574420869350433,0.14612729847431183,0.9377948641777039,1:23,0.12323,0.12339478731155396,0.14686612784862518,0.9377572536468506,1:55:18
